,name,title_clean,revenues_clean,gross_profit,costs_clean
1028,Ma,Soul Plane,14800000.0,-8600000.0,16000000.0
1031,Ma,Spider-Man 2,783800000.0,191900000.0,200000000.0
1038,Ma,Straight-Jacket,45497.0,-1477251.5,1500000.0
1041,Ma,Baby Geniuses,36500000.0,6250000.0,12000000.0
1044,Ma,Taking Lives,65400000.0,-12300000.0,45000000.0
1056,Ma,A Very Long Engagement,70100000.0,-21550000.0,56600000.0
1063,Ma,White Chicks,113100000.0,19550000.0,37000000.0
1064,Ma,The Whole Ten Yards,26155781.0,-26922109.5,40000000.0
1065,Ma,Wicker Park,21568818.0,-19215591.0,30000000.0
1069,Ma,Without a Paddle,69631118.0,15815559.0,19000000.0
1085,Ma,Bad News Bears,34300000.0,-17850000.0,35000000.0
1096,Ma,Bewitched,131400000.0,-19300000.0,85000000.0
1100,Ma,Broken Flowers,46720491.0,13360245.5,10000000.0
1106,Ma,Cheaper by the Dozen 2,129100000.0,4550000.0,60000000.0
1117,Ma,Cursed,29621722.0,-23189139.0,38000000.0
1122,Ma,The Devil's Rejects,19400000.0,2700000.0,7000000.0
1137,Ma,The Exorcism of Emily Rose,144200000.0,52800000.0,19300000.0
1139,Ma,Fantastic Four,330600000.0,65300000.0,100000000.0
1143,Ma,The Fog,46201432.0,5100716.0,18000000.0
1145,Ma,Four Brothers,92494381.0,1247190.5,45000000.0
1153,Ma,The Great Raid,10800000.0,-74600000.0,80000000.0
1157,Ma,Guess Who,101800000.0,15900000.0,35000000.0
1164,Ma,A History of Violence,60700000.0,-1650000.0,32000000.0
1177,Ma,Hustle & Flow,23600000.0,9000000.0,2800000.0
1180,Ma,In Her Shoes,83073883.0,6536941.5,35000000.0
1192,Ma,Just Like Heaven,102854431.0,-6572784.5,58000000.0
1198,Ma,Kingdom of Heaven,211700000.0,-24150000.0,130000000.0
1202,Ma,Diary of the Dead,5300000.0,650000.0,2000000.0
1207,Ma,The Mask of Zorro,250300000.0,30150000.0,95000000.0
1215,Ma,Mad Hot Ballroom,9400000.0,4200000.0,500000.0
1222,Ma,Match Point,85300000.0,27650000.0,15000000.0
1227,Ma,Monster-in-Law,154749918.0,33374959.0,44000000.0
1229,Ma,Mrs. Palfrey at the Claremont,3919275.0,1209637.5,750000.0
1230,Ma,Munich,130400000.0,-4800000.0,70000000.0
1240,Ma,The Perfect Man,190770475.0,70385237.5,25000000.0
1245,Ma,The Producers,38100000.0,-25950000.0,45000000.0
1250,Ma,Red Eye,95600000.0,21800000.0,26000000.0
1270,Ma,Sky High,86400000.0,8200000.0,35000000.0
1285,Ma,Transporter 2,85200000.0,10600000.0,32000000.0
1287,Ma,Underclassman,5655459.0,-22172270.5,25000000.0
1333,Ma,Bella,12083296.0,2741648.0,3300000.0
1344,Ma,The Break-Up,205700000.0,50850000.0,52000000.0
1349,Ma,Casino Royale,599000000.0,149500000.0,150000000.0
1373,Ma,Deck the Halls,46800000.0,-27600000.0,51000000.0
1385,Ma,Eragon,249500000.0,24750000.0,100000000.0
1393,Ma,Final Destination 3,117719158.0,33859579.0,25000000.0
1400,Ma,Flicka,21893591.0,-4053204.5,15000000.0
1402,Ma,Flyboys,17834865.0,-51082567.5,60000000.0
1410,Ma,The Good German,5914908.0,-29042546.0,32000000.0
1412,Ma,A Good Year,42100000.0,-13950000.0,35000000.0
1419,Ma,Half Nelson,4900000.0,1750000.0,700000.0
1420,Ma,Happy Feet,384300000.0,92150000.0,100000000.0
1436,Ma,Idiocracy,495303.0,-1752348.5,2000000.0
1443,Ma,Invincible,58500000.0,-750000.0,30000000.0
1450,Ma,Keeping Up with the Steins,4409373.0,-2795313.5,5000000.0
1463,Ma,Little Man,101600000.0,-13200000.0,64000000.0
1473,Ma,The Marine,22100000.0,-3950000.0,15000000.0
1475,Ma,Material Girls,16907725.0,-6546137.5,15000000.0
1478,Ma,Monster House,140200000.0,-4900000.0,75000000.0
1479,Ma,Mission: Impossible III,397900000.0,48950000.0,150000000.0
1486,Ma,Night at the Museum,574500000.0,177250000.0,110000000.0
1490,Ma,Night of the Living Dead,30000000.0,14886000.0,114000.0
1496,Ma,Open Season,197300000.0,13650000.0,85000000.0
1499,Ma,Pan's Labyrinth,83300000.0,22650000.0,19000000.0
1505,Ma,The Pink Panther,158900000.0,-550000.0,80000000.0
1531,Ma,Scary Movie 4,178300000.0,49150000.0,40000000.0
1537,Ma,The Sentinel,78100000.0,-20950000.0,60000000.0
1542,Ma,Sherrybaby,622806.0,-1688597.0,2000000.0
1548,Ma,Snakes on a Plane,62000000.0,-2000000.0,33000000.0
1552,Ma,Step Up,114200000.0,45100000.0,12000000.0
1555,Ma,Stranger than Fiction,53700000.0,-3150000.0,30000000.0
1562,Ma,The Texas Chainsaw Massacre: The Beginning,51800000.0,9900000.0,16000000.0
1595,Ma,1408,132000000.0,41000000.0,25000000.0
1601,Ma,Across the Universe,29400000.0,-56100000.0,70800000.0
1603,Ma,Alvin and the Chipmunks,361300000.0,120650000.0,60000000.0
1610,Ma,The Assassination of Jesse James by the Coward Robert Ford,15000000.0,-22500000.0,30000000.0
1616,Ma,Before the Devil Knows You're Dead,25000000.0,-5500000.0,18000000.0
1617,Ma,Beowulf,196400000.0,-51800000.0,150000000.0
1625,Ma,Bridge to Terabithia,137600000.0,48800000.0,20000000.0
1628,Ma,The Brothers Solomon,1035056.0,-9482472.0,10000000.0
1636,Ma,The Comebacks,13539154.0,-13230423.0,20000000.0
1643,Ma,Dan in Real Life,68400000.0,9200000.0,25000000.0
1652,Ma,Enchanted,340500000.0,85250000.0,85000000.0
1653,Ma,Epic Movie,86900000.0,23450000.0,20000000.0
1658,Ma,Fantastic Four: Rise of the Silver Surfer,289000000.0,14500000.0,130000000.0
1665,Ma,Freedom Writers,43100000.0,550000.0,21000000.0
1667,Ma,The Game Plan,146600000.0,51300000.0,22000000.0
1673,Ma,Gone Baby Gone,34600000.0,-1700000.0,19000000.0
1694,Ma,The Hoax,11772461.0,-19113769.5,25000000.0
1695,Ma,Hostel: Part II,35600000.0,7600000.0,10200000.0
1717,Ma,Knocked Up,219100000.0,79550000.0,30000000.0
1721,Ma,License to Wed,69307224.0,-346388.0,35000000.0
1727,Ma,The Lookout,5371181.0,-13314409.5,16000000.0
1739,Ma,The Mist,57300000.0,10650000.0,18000000.0
1753,Ma,Nobel Son,545582.0,-3727209.0,4000000.0
1755,Ma,The Number 23,77600000.0,8800000.0,30000000.0
1757,Ma,P.S. I Love You,156835339.0,48417669.5,30000000.0
1764,Ma,Persepolis,22800000.0,4100000.0,7300000.0
1767,Ma,Premonition,84100000.0,22050000.0,20000000.0
1775,Ma,Reno 911!: Miami,22000000.0,1000000.0,10000000.0
1777,Ma,Resident Evil: Extinction,147700000.0,28850000.0,45000000.0
1782,Ma,Rush Hour 3,258000000.0,-11000000.0,140000000.0
1797,Ma,Spider-Man 3,890900000.0,187450000.0,258000000.0
1799,Ma,Stardust,135600000.0,-2200000.0,70000000.0
1812,Ma,TMNT,95600000.0,13800000.0,34000000.0
1821,Ma,We Own the Night,54926886.0,6463443.0,21000000.0
1843,Ma,Baby Mama,64200000.0,2100000.0,30000000.0
1844,Ma,Babylon A.D.,72100000.0,-33950000.0,70000000.0
1850,Ma,Body of Lies,115100000.0,-12450000.0,70000000.0
1851,Ma,Bolt,310000000.0,5000000.0,150000000.0
1853,Ma,Burn After Reading,163700000.0,44850000.0,37000000.0
1855,Ma,Changeling,113000000.0,1500000.0,55000000.0
1869,Ma,The Day the Earth Stood Still,1850000.0,-70000.0,995000.0
1873,Ma,Defiance,51200000.0,-6400000.0,32000000.0
1880,Ma,Drillbit Taylor,49700000.0,-15150000.0,40000000.0
1881,Ma,Eagle Eye,178100000.0,9050000.0,80000000.0
1896,Ma,Anywhere But Home,163700000.0,1850000.0,80000000.0
1897,Ma,Frost/Nixon,27400000.0,-11300000.0,25000000.0
1904,Ma,Hancock,624400000.0,162200000.0,150000000.0
1906,Ma,The Happening,163400000.0,33700000.0,48000000.0
1925,Ma,Jumper,222200000.0,26100000.0,85000000.0
1932,Ma,The Love Guru,40900000.0,-41550000.0,62000000.0
1933,Ma,The Longshots,11767866.0,-17116067.0,23000000.0
1936,Ma,Madagascar: Escape 2 Africa,603900000.0,151950000.0,150000000.0
1951,Ma,The Mummy: Tomb of the Dragon Emperor,401100000.0,55550000.0,145000000.0
1960,Ma,One Missed Call,16234612.0,6417306.0,1700000.0
1961,Ma,The Other Boleyn Girl,77700000.0,3850000.0,35000000.0
1973,Ma,Quantum of Solace,586100000.0,93050000.0,200000000.0
1980,Ma,Redbelt,2674090.0,-5662955.0,7000000.0
1981,Ma,Religulous,13900000.0,4450000.0,2500000.0
1987,Ma,The Ruins,22375000.0,3187500.0,8000000.0
1994,Ma,Sex Drive,18755936.0,-9622032.0,19000000.0
1999,Ma,Soul Men,12331637.0,-33834181.5,40000000.0
2001,Ma,Speed Racer,93900000.0,-73050000.0,120000000.0
2003,Ma,The Spirit,39000000.0,-40500000.0,60000000.0
2004,Ma,Star Wars: The Clone Wars,68300000.0,25650000.0,8500000.0
2005,Ma,Step Brothers,128100000.0,-950000.0,65000000.0
2014,Ma,Taken,226800000.0,91400000.0,22000000.0
2024,Ma,Vantage Point,151100000.0,35550000.0,40000000.0
2031,Ma,"War, Inc.",1296184.0,-9351908.0,10000000.0
2036,Ma,The Women,50000000.0,9000000.0,16000000.0
2038,Ma,The Wrestler,44700000.0,16350000.0,6000000.0
2043,Ma,Zack and Miri Make a Porno,42100000.0,-2950000.0,24000000.0
2048,Ma,9,48400000.0,-5800000.0,30000000.0
2049,Ma,Adam,12549605.0,3074802.5,3200000.0
2054,Ma,Alvin and the Chipmunks: The Squeakquel,443140005.0,151570002.5,70000000.0
2061,Ma,Astro Boy,41600000.0,-44200000.0,65000000.0
2072,Ma,The Box,33300000.0,-13350000.0,30000000.0
2074,Ma,Brothers,43300000.0,-4350000.0,26000000.0
2084,Ma,The Collector,9400000.0,1700000.0,3000000.0
2087,Ma,Couples Retreat,171800000.0,25900000.0,60000000.0
2095,Ma,District 9,210800000.0,75400000.0,30000000.0
2137,Ma,Homecoming,8500000.0,2750000.0,1500000.0
2144,Ma,The Hurt Locker,49200000.0,9600000.0,15000000.0
2149,Ma,Imagine That,23000000.0,-43500000.0,55000000.0
2151,Ma,The Informant!,41771168.0,-1114416.0,22000000.0
2155,Ma,Invictus,122200000.0,11100000.0,50000000.0
2159,Ma,It's Complicated,219100000.0,24550000.0,85000000.0
2170,Ma,Life During Wartime,744816.0,-4127592.0,4500000.0
2171,Ma,Happiness,2807390.0,-1596305.0,3000000.0
2174,Ma,Love Happens,36100000.0,50000.0,18000000.0
2198,Ma,Nine,53900000.0,-53050000.0,80000000.0
2200,Ma,Not Easily Broken,10726909.0,363454.5,5000000.0
2215,Ma,Precious,63600000.0,21800000.0,10000000.0
2218,Ma,The Proposal,317400000.0,118700000.0,40000000.0
2219,Ma,Public Enemies,214100000.0,7050000.0,100000000.0
2221,Ma,Race to Witch Mountain,106400000.0,3200000.0,50000000.0
2230,Ma,A Single Man,25000000.0,5500000.0,7000000.0
2234,Ma,Spread,12032983.0,1226791.5,4789700.0
2245,Ma,Taking Woodstock,10000000.0,-25000000.0,30000000.0
2246,Ma,Tekken,967369.0,-29516315.5,30000000.0
2258,Ma,Underworld: Rise of the Lycans,91400000.0,10700000.0,35000000.0
2270,Ma,Whip It,16600000.0,-6700000.0,15000000.0
2271,Ma,World's Greatest Dad,295750.0,-9852125.0,10000000.0
2282,Ma,Alice in Wonderland,1025000000.0,362500000.0,150000000.0
2296,Ma,Casino Jack,1100000.0,-11950000.0,12500000.0
2298,Ma,Cats & Dogs: The Revenge of Kitty Galore,112500000.0,-28750000.0,85000000.0
2312,Ma,The Crazies,143784.0,-203108.0,275000.0
2315,Ma,Date Night,152300000.0,21150000.0,55000000.0
2323,Ma,Devil,33500000.0,6750000.0,10000000.0
2342,Ma,The Fighter,129200000.0,39600000.0,25000000.0
2348,Ma,Furry Vengeance,36236710.0,-16881645.0,35000000.0
2362,Ma,Hereafter,105200000.0,2600000.0,50000000.0
2370,Ma,I Love You Phillip Morris,20700000.0,-2650000.0,13000000.0
2372,Ma,Inception,825500000.0,252750000.0,160000000.0
2378,Ma,Jonah Hex,10900000.0,-41550000.0,47000000.0
2384,Ma,Kick-Ass,96200000.0,20100000.0,28000000.0
2386,Ma,The Kids Are All Right,34700000.0,13350000.0,4000000.0
2394,Ma,Leap Year,32600000.0,-2700000.0,19000000.0
2395,Ma,Legend of the Guardians: The Owls of Ga'Hoole,140100000.0,-9950000.0,80000000.0
2409,Ma,Love & Other Drugs,102800000.0,21400000.0,30000000.0
2410,Ma,MacGruber,9300000.0,-5350000.0,10000000.0
2418,Ma,My Soul to Take,21500000.0,-14250000.0,25000000.0
2424,Ma,The Other Guys,170400000.0,-14800000.0,100000000.0
2451,Ma,Saint John of Las Vegas,102647.0,-1948676.5,2000000.0
2453,Ma,Saw 3D,136100000.0,51050000.0,17000000.0
2462,Ma,The Social Network,224900000.0,72450000.0,40000000.0
2463,Ma,Solitary Man,5024782.0,-12487609.0,15000000.0
2468,Ma,Step Up 3,159300000.0,49650000.0,30000000.0
2473,Ma,Tangled,591800000.0,35900000.0,260000000.0
2491,Ma,Wall Street,43800000.0,6900000.0,15000000.0
2509,Ma,Abduction,82100000.0,6050000.0,35000000.0
2513,Ma,Alvin and the Chipmunks: Chipwrecked,342700000.0,91350000.0,80000000.0
2520,Ma,Atlas Shrugged: Part I,4627375.0,-17686312.5,20000000.0
2529,Ma,"Big Mommas: Like Father, Like Son",83900000.0,9950000.0,32000000.0
2530,Ma,The Big Year,7400000.0,-37300000.0,41000000.0
2534,Ma,Bridesmaids,288400000.0,111700000.0,32500000.0
2542,Ma,The Change-Up,75500000.0,-14250000.0,52000000.0
2551,Ma,The Darkest Hour,64600000.0,2300000.0,30000000.0
2552,Ma,The Debt,45600000.0,2800000.0,20000000.0
2553,Ma,The Descendants,177200000.0,68600000.0,20000000.0
2560,Ma,Don't Be Afraid of the Dark,36993168.0,-6503416.0,25000000.0
2562,Ma,Dream House,38500000.0,-30750000.0,50000000.0
2566,Ma,The Eagle,35500000.0,-7250000.0,25000000.0
2568,Ma,Extremely Loud & Incredibly Close,55200000.0,-12400000.0,40000000.0
2572,Ma,Footloose,63500000.0,7750000.0,24000000.0
2580,Ma,The Girl with the Dragon Tattoo,232600000.0,26300000.0,90000000.0
2586,Ma,Green Lantern,219900000.0,-90050000.0,200000000.0
2600,Ma,Hop,184000000.0,29000000.0,63000000.0
2606,Ma,The Ides of March,76000000.0,25500000.0,12500000.0
2608,Ma,In Time,173900000.0,46950000.0,40000000.0
2615,Ma,Just Go with It,215000000.0,27500000.0,80000000.0
2633,Ma,Midnight in Paris,151100000.0,58550000.0,17000000.0
2637,Ma,Mr. Popper's Penguins,187300000.0,38650000.0,55000000.0
2653,Ma,Priest,78309131.0,-20845434.5,60000000.0
2656,Ma,Puss in Boots,555000000.0,147500000.0,130000000.0
2658,Ma,Real Steel,299300000.0,39650000.0,110000000.0
2667,Ma,The Roommate,40492759.0,4246379.5,16000000.0
2677,Ma,The Smurfs,563700000.0,171850000.0,110000000.0
2685,Ma,Spy Kids: All the Time in the World,85600000.0,15800000.0,27000000.0
2686,Ma,Straw Dogs,11200000.0,-19400000.0,25000000.0
2699,Ma,The Three Musketeers,132200000.0,-8900000.0,75000000.0
2700,Ma,Tower Heist,152900000.0,1450000.0,75000000.0
2701,Ma,Transformers: Dark of the Moon,1124000000.0,367000000.0,195000000.0
2730,Ma,Alex Cross,34600000.0,-17700000.0,35000000.0
2738,Ma,Atlas Shrugged: Part II,3336053.0,-8331973.5,10000000.0
2741,Ma,The Avengers,1519000000.0,539500000.0,220000000.0
2744,Ma,Bachelorette,11900000.0,2950000.0,3000000.0
2765,Ma,Casa de Mi Padre,8041667.0,-1979166.5,6000000.0
2777,Ma,Contraband,96300000.0,23150000.0,25000000.0
2778,Ma,Crazy Eyes,6106.0,-9996947.0,10000000.0
2780,Ma,Damsels in Distress,1220699.0,-2389650.5,3000000.0
2783,Ma,Dark Tide,432274.0,-24783863.0,25000000.0
2786,Ma,Darling Companion,793815.0,-11603092.5,12000000.0
2795,Ma,End of Watch,57600000.0,21800000.0,7000000.0
2807,Ma,Friends with Kids,13000000.0,-3500000.0,10000000.0
2811,Ma,Girl in Progress,3125320.0,-3437340.0,5000000.0
2834,Ma,Killer Joe,3700000.0,-8150000.0,10000000.0
2841,Ma,Lockout,32200000.0,-3900000.0,20000000.0
2850,Ma,Man on a Ledge,46200000.0,-18900000.0,42000000.0
2851,Ma,The Man with the Iron Fists,19700000.0,-5150000.0,15000000.0
2859,Ma,One for the Money,36900000.0,-21550000.0,40000000.0
2863,Ma,Paranormal Activity 4,142800000.0,66400000.0,5000000.0
2869,Ma,The Perks of Being a Wallflower,33400000.0,3700000.0,13000000.0
2870,Ma,Piranha 3DD,8500000.0,-750000.0,5000000.0
2871,Ma,Pitch Perfect,115400000.0,40700000.0,17000000.0
2886,Ma,Robot & Frank,4900000.0,-50000.0,2500000.0
2896,Ma,The Sessions,9138338.0,3569169.0,1000000.0
2904,Ma,Sound of My Voice,408015.0,69007.5,135000.0
2909,Ma,Taken 2,376100000.0,143050000.0,45000000.0
2914,Ma,Think Like a Man,96100000.0,36050000.0,12000000.0
2916,Ma,This Is 40,88100000.0,9050000.0,35000000.0
2923,Ma,Trouble with the Curve,49000000.0,-35500000.0,60000000.0
2928,Ma,Wanderlust,24200000.0,-22900000.0,35000000.0
2930,Ma,What to Expect When You're Expecting,84400000.0,2200000.0,40000000.0
2936,Ma,2 Guns,131900000.0,4950000.0,61000000.0
2960,Ma,Behind the Candelabra,13400000.0,-16300000.0,23000000.0
2968,Ma,The Bling Ring,19100000.0,1550000.0,8000000.0
2975,Ma,Broken City,34500000.0,-17750000.0,35000000.0
2979,Ma,Begin Again,63500000.0,23750000.0,8000000.0
2995,Ma,Dallas Buyers Club,55200000.0,22600000.0,5000000.0
3004,Ma,Elysium,286100000.0,28050000.0,115000000.0
3027,Ma,Getaway,11800000.0,-12100000.0,18000000.0
3033,Ma,The Great Gatsby,351000000.0,70500000.0,105000000.0
3044,Ma,A Haunted House,60100000.0,27550000.0,2500000.0
3048,Ma,Her,48800000.0,1400000.0,23000000.0
3053,Ma,The Host,63300000.0,-8350000.0,40000000.0
3075,Ma,Jobs,35900000.0,5950000.0,12000000.0
3076,Ma,John Dies at the End,141951.0,-929024.5,1000000.0
3092,Ma,Last Vegas,134400000.0,39200000.0,28000000.0
3093,Ma,Life of Crime,1500000.0,-11250000.0,12000000.0
3096,Ma,The Lost Medallion: The Adventures of Billy Stone,705854.0,-2147073.0,2500000.0
3098,Ma,Lone Survivor,154800000.0,37400000.0,40000000.0
3102,Ma,A Madea Christmas,53400000.0,1700000.0,25000000.0
3111,Ma,Mud,32600000.0,6300000.0,10000000.0
3113,Ma,No One Lives,74918.0,-2862541.0,2900000.0
3121,Ma,One Direction: This Is Us,68500000.0,24250000.0,10000000.0
3141,Ma,Prisoners,122100000.0,15050000.0,46000000.0
3151,Ma,Runner Runner,62700000.0,1350000.0,30000000.0
3156,Ma,The Secret Life of Walter Mitty,188500000.0,4250000.0,90000000.0
3158,Ma,Side Effects,66700000.0,3350000.0,30000000.0
3160,Ma,The Smurfs 2,347500000.0,68750000.0,105000000.0
3164,Ma,The Spectacular Now,6900000.0,950000.0,2500000.0
3168,Ma,The Starving Games,3800000.0,-2730000.0,4630000.0
3178,Ma,Turbo,282600000.0,14300000.0,127000000.0
3181,Ma,Upstream Color,584881.0,242440.5,50000.0
3184,Ma,Violet & Daisy,17186.0,-7991407.0,8000000.0
3187,Ma,Warm Bodies,117000000.0,23500000.0,35000000.0
3188,Ma,"The Way, Way Back",23200000.0,6600000.0,5000000.0
3197,Ma,World War Z,540000000.0,80000000.0,190000000.0
3204,Ma,Devil's Due,36900000.0,11450000.0,7000000.0
3211,Ma,Labor Day,20275812.0,-7862094.0,18000000.0
3212,Ma,That Awkward Moment,40500000.0,12250000.0,8000000.0
3213,Ma,The Monuments Men,155000000.0,7500000.0,70000000.0
3235,Ma,Divergent,288900000.0,59450000.0,85000000.0
3242,Ma,Captain America: The Winter Soldier,714300000.0,187150000.0,170000000.0
3248,Ma,Heaven Is for Real,101300000.0,38650000.0,12000000.0
3252,Ma,Transcendence,103000000.0,-48500000.0,100000000.0
3256,Ma,The Other Woman,196700000.0,58350000.0,40000000.0
3259,Ma,Walk of Shame,7900000.0,-11050000.0,15000000.0
3276,Ma,Ping Pong Summer,52909.0,-973545.5,1000000.0
3283,Ma,Think Like a Man Too,70200000.0,11100000.0,24000000.0
3288,Ma,Tammy,100500000.0,30250000.0,20000000.0
3294,Ma,Planes: Fire & Rescue,151400000.0,25700000.0,50000000.0
3297,Ma,Wish I Was Here,5500000.0,-3250000.0,6000000.0
3299,Ma,Happy Christmas,30312.0,-54844.0,70000.0
3304,Ma,The Hundred-Foot Journey,88900000.0,22450000.0,22000000.0
3305,Ma,Into the Storm,161700000.0,30850000.0,50000000.0
3312,Ma,Life After Beth,254881.0,-2272559.5,2400000.0
3329,Ma,The Equalizer,192300000.0,41150000.0,55000000.0
3349,Ma,Interstellar,675000000.0,172500000.0,165000000.0
3350,Ma,Big Hero 6,657800000.0,163900000.0,165000000.0
3352,Ma,Beyond the Lights,14600000.0,300000.0,7000000.0
3354,Ma,Foxcatcher,13600000.0,-17200000.0,24000000.0
3373,Ma,Taken 3,326400000.0,115200000.0,48000000.0
3383,Ma,Song One,32251.0,-5983874.5,6000000.0
3392,Ma,The SpongeBob Movie: Sponge Out of Water,323400000.0,87700000.0,74000000.0
3394,Ma,Accidental Love,4500.0,-25997750.0,26000000.0
3397,Ma,Kingsman: The Secret Service,414400000.0,113200000.0,94000000.0
3401,Ma,"McFarland, USA",45700000.0,5850000.0,17000000.0
3402,Ma,Focus,159100000.0,29450000.0,50100000.0
3403,Ma,The Lazarus Effect,38400000.0,15900000.0,3300000.0
3408,Ma,Unfinished Business,14400000.0,-27800000.0,35000000.0
3412,Ma,It Follows,20600000.0,8300000.0,2000000.0
3415,Ma,The Divergent Series: Insurgent,297300000.0,38650000.0,110000000.0
3417,Ma,The Gunman,24200000.0,-27900000.0,40000000.0
3443,Ma,The D Train,771317.0,-2614341.5,3000000.0
3463,Ma,Terminator Genisys,440600000.0,65300000.0,155000000.0
3465,Ma,Ant-Man,519300000.0,129650000.0,130000000.0
3480,Ma,Daddy's Home,240400000.0,51200000.0,69000000.0
3481,Ma,Joy,101100000.0,-9450000.0,60000000.0
3487,Ma,The Forest,37600000.0,8800000.0,10000000.0
3491,Ma,13 Hours: The Secret Soldiers of Benghazi,70000000.0,-15000000.0,50000000.0
3505,Ma,The Choice,23420878.0,1710439.0,10000000.0
3508,Ma,How to Be Single,112300000.0,18150000.0,38000000.0
3518,Ma,Grimsby,25200000.0,-22400000.0,35000000.0
3522,Ma,Miracles from Heaven,73900000.0,23950000.0,13000000.0
3523,Ma,The Divergent Series: Allegiant,179200000.0,-20400000.0,110000000.0
3528,Ma,I Saw the Light,1800000.0,-12100000.0,13000000.0
3536,Ma,The Invitation,354835.0,-822582.5,1000000.0
3545,Ma,Keanu,20700000.0,-4650000.0,15000000.0
3548,Ma,Captain America: Civil War,1153000000.0,326500000.0,250000000.0
3551,Ma,The Darkness,10900000.0,1450000.0,4000000.0
3559,Ma,Me Before You,207900000.0,83950000.0,20000000.0
3560,Ma,Popstar: Never Stop Never Stopping,9500000.0,-15250000.0,20000000.0
3561,Ma,The Conjuring 2,320300000.0,120150000.0,40000000.0
3571,Ma,The Legend of Tarzan,356700000.0,-1650000.0,180000000.0
3599,Ma,Morgan,8800000.0,-3600000.0,8000000.0
3601,Ma,When the Bough Breaks,30700000.0,5350000.0,10000000.0
3619,Ma,Max Steel,6300000.0,-6850000.0,10000000.0
3631,Ma,A Monster Calls,43000000.0,-21500000.0,43000000.0
