,total_rev,total_profit,count,title_names,total_budget,name,return
Virginie Ledoyen,144100000.0,22050000.0,1,The Beach**,50000000.0,Virginie Ledoyen,0.441
Steve Eastin,44350926.0,-13824537.0,1,A Man Apart**,36000000.0,Steve Eastin,-0.384014916667
Andr Dussolier,70100000.0,-21550000.0,1,A Very Long Engagement**,56600000.0,Andr Dussolier,-0.38074204947
Jorma Taccone,92634401.0,-98982799.5,3,Hot Rod**Land of the Lost**Popstar: Never Stop Never Stopping**,145300000.0,Jorma Taccone,-0.681230554026
Peter Gallagher,450135546.0,53367773.0,6,Center Stage**Mr Deeds**Adam**Burlesque**Conviction**Step Up Revolution**,171700000.0,Peter Gallagher,0.310819877694
Andrea Osvrt,58510.0,-1970745.0,1,Aftershock**,2000000.0,Andrea Osvrt,-0.9853725
Ossie Davis,645400000.0,123700000.0,3,Dinosaur**Dr. Dolittle**Bubba Ho-tep**,199000000.0,Ossie Davis,0.621608040201
Linda Fiorentino,610743669.0,127371834.5,3,What Planet Are You From?**Where the Money Is**Men in Black**,178000000.0,Linda Fiorentino,0.715572103933
Richard Roundtree,225000000.0,-64500000.0,3,Shaft**Corky Romano**Speed Racer**,177000000.0,Richard Roundtree,-0.364406779661
Lil Kim,48600000.0,16300000.0,1,You Got Served**,8000000.0,Lil Kim,2.0375
Shu Qi,43900000.0,-2050000.0,1,The Transporter**,24000000.0,Shu Qi,-0.0854166666667
Doris Roberts,73500000.0,11750000.0,2,Grandma's Boy**Madea's Witness Protection**,25000000.0,Doris Roberts,0.47
Tilda Swinton,2660971217.0,458485608.5,14,"The Beach**The Deep End**Vanilla Sky**Broken Flowers**The Chronicles of Narnia: The Lion, the Witch and the Wardrobe**Constantine**Thumbsucker**Michael Clayton**Burn After Reading**The Curious Case of Benjamin Button**The Chronicles of Narnia: The Voyage of the Dawn Treader**Moonrise Kingdom**Trainwreck**Hail, Caesar!**",872000000.0,Tilda Swinton,0.52578624828
Collin Chou,135516532.0,-8241734.0,2,DOA: Dead or Alive**The Forbidden Kingdom**,76000000.0,Collin Chou,-0.108443868421
Shuler Hensley,300300000.0,-9850000.0,1,Van Helsing**,160000000.0,Shuler Hensley,-0.0615625
Hanna Brown,9318.0,-995341.0,1,Honeymoon**,1000000.0,Hanna Brown,-0.995341
Colin Salmon,422800000.0,51400000.0,3,Alien vs. Predator**Punisher: War Zone**Resident Evil: Retribution**,160000000.0,Colin Salmon,0.32125
Horst Buchholz,2250000.0,-875000.0,1,The Magnificent Seven**,2000000.0,Horst Buchholz,-0.4375
Tom Felton,536727492.0,138363746.0,3,Rise of the Planet of the Apes**The Apparition**Risen**,130000000.0,Tom Felton,1.06433650769
Michael Stuhlbarg,752900000.0,136450000.0,3,A Serious Man**Men in Black 3**Blue Jasmine**,240000000.0,Michael Stuhlbarg,0.568541666667
Hana Mae Lee,402900000.0,155450000.0,2,Pitch Perfect**Pitch Perfect 2**,46000000.0,Hana Mae Lee,3.37934782609
Josh Hutcherson,2872632113.0,707316056.5,12,Kicking & Screaming**Zathura**RV**Bridge to Terabithia**Journey to the Center of the Earth**Cirque du Freak: The Vampire's Assistant**The Kids Are All Right**The Hunger Games**Journey 2: The Mysterious Island**Red Dawn**Epic**The Hunger Games: Catching Fire**,729000000.0,Josh Hutcherson,0.970255221536
Ben Miller,37666766.0,-3166617.0,1,The Prince and Me**,22000000.0,Ben Miller,-0.143937136364
Carol Kane,252344111.0,48422055.5,4,My First Mister**Confessions of a Teenage Drama Queen**The Pacifier**When a Stranger Calls**,77750000.0,Carol Kane,0.622791710611
Josh Zuckerman,18755936.0,-9622032.0,1,Sex Drive**,19000000.0,Josh Zuckerman,-0.506422736842
Jrmie Renier,34500000.0,2250000.0,1,In Bruges**,15000000.0,Jrmie Renier,0.15
Leah Pipes,27200000.0,1100000.0,1,Sorority Row**,12500000.0,Leah Pipes,0.088
Leelee Sobieski,142461538.0,-72019231.0,6,Here on Earth**The Glass House**Joy Ride**My First Mister**The Wicker Man**88 Minutes**,143250000.0,Leelee Sobieski,-0.502752048866
Adrian Paul,15800000.0,-17100000.0,1,Highlander: Endgame**,25000000.0,Adrian Paul,-0.684
Barry Tubb,13678913.0,-28160543.5,1,American Outlaws**,35000000.0,Barry Tubb,-0.804586957143
David Jensen,15100000.0,2550000.0,1,The Last Exorcism Part II**,5000000.0,David Jensen,0.51
Peta Wilson,179300000.0,11650000.0,1,The League of Extraordinary Gentlemen**,78000000.0,Peta Wilson,0.149358974359
and Ice Cube,24700000.0,-4650000.0,1,Lottery Ticket**,17000000.0,and Ice Cube,-0.273529411765
Mathieu Amalric,586100000.0,93050000.0,1,Quantum of Solace**,200000000.0,Mathieu Amalric,0.46525
Alec Baldwin,3348909522.0,159254761.0,22,Final Fantasy: The Spirits Within**Pearl Harbor**Dr. Seuss' The Cat in the Hat**The Cooler**Along Came Polly**The Aviator**The Last Shot**The SpongeBob SquarePants Movie**Elizabethtown**Fun with Dick and Jane**The Departed**The Good Shepherd**Brooklyn Rules**Madagascar: Escape 2 Africa**My Best Friend's Girl**It's Complicated**My Sister's Keeper**Rise of the Guardians**Rock of Ages**Blue Jasmine**Aloha**Concussion**,1515200000.0,Alec Baldwin,0.105104778907
Sean McGowan,12128105.0,-3935947.5,1,End of the Spear**,10000000.0,Sean McGowan,-0.39359475
Manuela Velasco,32500000.0,14250000.0,1,REC**,2000000.0,Manuela Velasco,7.125
Jessica Lange,365720491.0,72860245.5,3,Big Fish**Broken Flowers**The Vow**,110000000.0,Jessica Lange,0.662365868182
Tom Cruise,4963400000.0,899700000.0,16,Mission: Impossible 2**Mission: Impossible**Vanilla Sky**Minority Report**The Last Samurai**Collateral**War of the Worlds**Mission: Impossible III**Lions for Lambs**Valkyrie**Knight and Day**Jack Reacher**Rock of Ages**Oblivion**Edge of Tomorrow**Jack Reacher: Never Go Back**,1582000000.0,Tom Cruise,0.568710493047
D W Moffett,10100000.0,3050000.0,1,Thirteen**,2000000.0,D W Moffett,1.525
Yaya DaCosta,65700000.0,2850000.0,1,Take the Lead**,30000000.0,Yaya DaCosta,0.095
Abdul Salis,17834865.0,-51082567.5,1,Flyboys**,60000000.0,Abdul Salis,-0.851376125
Sidney Poitier,56700000.0,24350000.0,1,Guess Who's Coming to Dinner**,4000000.0,Sidney Poitier,6.0875
Damon Wayans Jr,828000000.0,207000000.0,3,Dance Flick**Let's Be Cops**Big Hero 6**,207000000.0,Damon Wayans Jr,1.0
Hill Harper,50800000.0,-9600000.0,1,The Skulls**,35000000.0,Hill Harper,-0.274285714286
Steven Yeun,475591.0,-762204.5,1,I Origins**,1000000.0,Steven Yeun,-0.7622045
Orlando Bloom,6955500000.0,2056750000.0,10,The Lord of the Rings: The Fellowship of the Ring**The Lord of the Rings: The Two Towers**The Lord of the Rings: The Return of the King**Pirates of the Caribbean: The Curse of the Black Pearl**Elizabethtown**Kingdom of Heaven**Pirates of the Caribbean: Dead Man's Chest**Pirates of the Caribbean: At World's End**The Three Musketeers**The Hobbit: The Desolation of Smaug**,1421000000.0,Orlando Bloom,1.44739619986
Alexie Gilmore,295750.0,-9852125.0,1,World's Greatest Dad**,10000000.0,Alexie Gilmore,-0.9852125
Madison Davenport,78500000.0,25250000.0,1,The Possession**,14000000.0,Madison Davenport,1.80357142857
Temuera Morrison,1052763859.0,101381929.5,3,Vertical Limit**Green Lantern**Moana**,425000000.0,Temuera Morrison,0.238545716471
Ian Hart,974800000.0,362400000.0,1,Harry Potter and the Philosopher's Stone**,125000000.0,Ian Hart,2.8992
Grant Heslov,165300000.0,22650000.0,1,The Scorpion King**,60000000.0,Grant Heslov,0.3775
Melanie Griffith,172000000.0,-44000000.0,2,Cecil B. Demented**Stuart Little 2**,130000000.0,Melanie Griffith,-0.338461538462
Jodie Whittaker,56706628.0,13353314.0,1,One Day**,15000000.0,Jodie Whittaker,0.890220933333
Arsenio Hall,30700000.0,-9650000.0,1,Igor**,25000000.0,Arsenio Hall,-0.386
Nolan North,95600000.0,13800000.0,1,TMNT**,34000000.0,Nolan North,0.405882352941
Bill Murray,1919324160.0,264662080.0,15,Osmosis Jones**The Royal Tenenbaums**Lost in Translation**Garfield: The Movie**The Life Aquatic with Steve Zissou**Broken Flowers**Garfield: A Tail of Two Kitties**City of Ember**Fantastic Mr. Fox**Get Low**Passion Play**Moonrise Kingdom**The Monuments Men**Aloha**The Jungle Book**,695000000.0,Bill Murray,0.380808748201
Diane Ladd,181597690.0,-37201155.0,3,28 Days**The World's Fastest Indian**Joy**,128000000.0,Diane Ladd,-0.290634023437
David Walton,18599102.0,-10700449.0,1,Fired Up!**,20000000.0,David Walton,-0.53502245
Angell Conwell,10229331.0,-1885334.5,1,The Wash**,7000000.0,Angell Conwell,-0.2693335
Ruby Jerins,56032889.0,12016444.5,1,Remember Me**,16000000.0,Ruby Jerins,0.75102778125
Harold Gould,204200000.0,66100000.0,2,The Master of Disguise**Freaky Friday**,36000000.0,Harold Gould,1.83611111111
Chaney Kley,47500000.0,12750000.0,1,Darkness Falls**,11000000.0,Chaney Kley,1.15909090909
Alex Shaffer,11900000.0,950000.0,1,Win Win**,5000000.0,Alex Shaffer,0.19
Benicio Del Toro,207500000.0,55750000.0,1,Traffic**,48000000.0,Benicio Del Toro,1.16145833333
Dylan Minnette,258500000.0,91350000.0,2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day**Don't Breathe**",37900000.0,Dylan Minnette,2.41029023747
James Remar,634600000.0,105300000.0,4,What Lies Beneath**2 Fast 2 Furious**The Girl Next Door**The Unborn**,212000000.0,James Remar,0.496698113208
Edwin Hodge,41800000.0,15900000.0,1,"As Above, So Below**",5000000.0,Edwin Hodge,3.18
Jackie Long,33843027.0,-13078486.5,2,ATL**Idlewild**,30000000.0,Jackie Long,-0.43594955
Jack OConnell,256700000.0,36350000.0,2,Unbroken**Money Monster**,92000000.0,Jack OConnell,0.395108695652
Catalina Sandino Moreno,43932214.0,-31033893.0,2,Maria Full of Grace**Love in the Time of Cholera**,53000000.0,Catalina Sandino Moreno,-0.585545150943
Estella Warren,505800000.0,-1100000.0,3,Driven**Planet of the Apes**Kangaroo Jack**,254000000.0,Estella Warren,-0.00433070866142
Garrison Keillor,26000000.0,3000000.0,1,A Prairie Home Companion**,10000000.0,Garrison Keillor,0.3
Lori Hallier,5672031.0,536015.5,1,My Bloody Valentine**,2300000.0,Lori Hallier,0.233050217391
Chris Barrie,274700000.0,22350000.0,1,Lara Croft: Tomb Raider**,115000000.0,Chris Barrie,0.194347826087
Amir Blumenfeld,35400000.0,-1300000.0,1,A Very Harold & Kumar 3D Christmas**,19000000.0,Amir Blumenfeld,-0.0684210526316
James Belushi,36609995.0,-5695002.5,1,Return to Me**,24000000.0,James Belushi,-0.237291770833
PJ DeBoy,5400000.0,700000.0,1,Shortbus**,2000000.0,PJ DeBoy,0.35
Dominic Cooper,1975536394.0,343881197.0,9,Starter for 10**Mamma Mia!**Captain America: The First Avenger**The Devil's Double**Abraham Lincoln: Vampire Hunter**Dead Man Down**Need for Speed**Dracula Untold**Warcraft**,643887000.0,Dominic Cooper,0.534070725143
Hiroyuki Sanada,1407300000.0,-31350000.0,6,The Last Samurai**Rush Hour 3**Sunshine**Speed Racer**47 Ronin**The Wolverine**,735000000.0,Hiroyuki Sanada,-0.0426530612245
Zekeria Ebrahimi,73200000.0,16600000.0,1,The Kite Runner**,20000000.0,Zekeria Ebrahimi,0.83
DeMario RazB Thornton,48600000.0,16300000.0,1,You Got Served**,8000000.0,DeMario RazB Thornton,2.0375
T D Jakes,6804016.0,402008.0,1,Woman Thou Art Loosed**,3000000.0,T D Jakes,0.134002666667
Brooke Langton,50100000.0,-24950000.0,1,The Replacements**,50000000.0,Brooke Langton,-0.499
Adrien Brody,1165316514.0,99658257.0,11,The Affair of the Necklace**The Village**The Jacket**King Kong**Hollywoodland**Cadillac Records**The Brothers Bloom**Predators**Splice**Midnight in Paris**High School**,483000000.0,Adrien Brody,0.206331795031
Terry Kinney,388998.0,-12805501.0,1,The Game of Their Lives**,13000000.0,Terry Kinney,-0.985038538462
KaDee Strickland,265319846.0,67659923.0,3,Anacondas: The Hunt for the Blood Orchid**The Grudge**The Flock**,65000000.0,KaDee Strickland,1.04092189231
Charlotte Ross,28900000.0,-35550000.0,1,Drive Angry**,50000000.0,Charlotte Ross,-0.711
Daniel Trippett,463002.0,-1768499.0,1,Romeo & Juliet: Sealed with a Kiss**,2000000.0,Daniel Trippett,-0.8842495
Denholm Elliott,474200000.0,181700000.0,1,Indiana Jones and the Last Crusade**,55400000.0,Denholm Elliott,3.2797833935
Sara Foster,6897446.0,-50051277.0,2,The Big Bounce**D.E.B.S.**,53500000.0,Sara Foster,-0.93553788785
James Francis Kelly III,155721132.0,53860566.0,1,Rocky Balboa**,24000000.0,James Francis Kelly III,2.24419025
Isaac Hayes,12331637.0,-33834181.5,1,Soul Men**,40000000.0,Isaac Hayes,-0.8458545375
Richard Roxburgh,1351500000.0,93750000.0,6,Mission: Impossible 2**Moulin Rouge!**Van Helsing**Stealth**Legend of the Guardians: The Owls of Ga'Hoole**Sanctum**,582000000.0,Richard Roxburgh,0.161082474227
David Pasquesi,194568.0,-1402716.0,1,I Want Someone to Eat Cheese With**,1500000.0,David Pasquesi,-0.935144
Halle Berry,3843389493.0,500294746.5,19,The Flintstones**X-Men**Monster's Ball**Swordfish**Gothika**X2**Catwoman**Robots**Die Another Day**X-Men: The Last Stand**Perfect Stranger**Things We Lost in the Fire**New Year's Eve**Cloud Atlas**Dark Tide**The Call**Movie 43**X-Men: Days of Future Past**Kevin Hart: What Now?**,1421400000.0,Halle Berry,0.351973228155
Stephen Blackehart,422618.0,-2288691.0,1,Super**,2500000.0,Stephen Blackehart,-0.9154764
Jodi Carlisle,60700000.0,5350000.0,1,The Wild Thornberrys Movie**,25000000.0,Jodi Carlisle,0.214
Eileen Atkins,218363185.0,-10418407.5,4,Gosford Park**Vanity Fair**Beautiful Creatures**Magic in the Moonlight**,119600000.0,Eileen Atkins,-0.087110430602
Kevin Nealon,45300000.0,4650000.0,1,Good Boy!**,18000000.0,Kevin Nealon,0.258333333333
Brent Spiner,521207725.0,29603862.5,4,The Master of Disguise**Material Girls**Superhero Movie**Independence Day: Resurgence**,231000000.0,Brent Spiner,0.128155248918
Liam James,23200000.0,6600000.0,1,"The Way, Way Back**",5000000.0,Liam James,1.32
Jonathan Sadowski,94400000.0,26200000.0,2,She's the Man**Chernobyl Diaries**,21000000.0,Jonathan Sadowski,1.24761904762
Julie Delpy,91620491.0,27610245.5,4,Before Sunset**Before Sunrise**Broken Flowers**Before Midnight**,18200000.0,Julie Delpy,1.51704645604
Christian McKay,2336172.0,-23831914.0,1,Me and Orson Welles**,25000000.0,Christian McKay,-0.95327656
Jay Larson,354835.0,-822582.5,1,The Invitation**,1000000.0,Jay Larson,-0.8225825
Don DC Curry,93300000.0,25650000.0,2,Next Friday**Friday After Next**,21000000.0,Don DC Curry,1.22142857143
Alex Pettyfer,767500000.0,175750000.0,8,Stormbreaker**Beastly**I Am Number Four**In Time**Magic Mike**The Butler**Endless Love**Elvis & Nixon**,208000000.0,Alex Pettyfer,0.844951923077
Anita Briem,246634062.0,43317031.0,2,Journey to the Center of the Earth**Dylan Dog: Dead of Night**,80000000.0,Anita Briem,0.5414628875
Dennis Miller,250300000.0,72450000.0,2,Joe Dirt**What Happens in Vegas**,52700000.0,Dennis Miller,1.37476280835
Christian Clavier,115000000.0,13000000.0,2,Just Visiting**Les Visiteurs**,44500000.0,Christian Clavier,0.292134831461
Hal Holbrook,551100000.0,69550000.0,6,The Majestic**The Fog**Into the Wild**Wall Street**Water for Elephants**Lincoln**,206000000.0,Hal Holbrook,0.337621359223
Ben Platt,115400000.0,40700000.0,1,Pitch Perfect**,17000000.0,Ben Platt,2.39411764706
Bill Barretta,22300000.0,-12850000.0,1,Muppets from Space**,24000000.0,Bill Barretta,-0.535416666667
Brian J White,65272000.0,-3364000.0,2,12 Rounds**Good Deeds**,36000000.0,Brian J White,-0.0934444444444
Ricky Mabe,42100000.0,-2950000.0,1,Zack and Miri Make a Porno**,24000000.0,Ricky Mabe,-0.122916666667
Ariel Winter,275714400.0,-10142800.0,2,The Chaperone**Mr. Peabody & Sherman**,148000000.0,Ariel Winter,-0.0685324324324
Lainie Kazan,658700000.0,216350000.0,3,My Big Fat Greek Wedding**You Don't Mess with the Zohan**My Big Fat Greek Wedding 2**,113000000.0,Lainie Kazan,1.91460176991
Shohreh Aghdashloo,339001254.0,41700627.0,5,House of Sand and Fog**The Exorcism of Emily Rose**American Dreamz**The Lake House**The Nativity Story**,127800000.0,Shohreh Aghdashloo,0.326295985915
Ralf Mller,51187597.0,-36906201.5,2,Beerfest**Pathfinder**,62500000.0,Ralf Mller,-0.590499224
Simon Quarterman,101800000.0,49900000.0,1,The Devil Inside**,1000000.0,Simon Quarterman,49.9
Vicellous Reon Shannon,17496992.0,-17251504.0,1,Annapolis**,26000000.0,Vicellous Reon Shannon,-0.663519384615
Hart Bochner,38600000.0,5300000.0,1,Urban Legends: Final Cut**,14000000.0,Hart Bochner,0.378571428571
Tyler Gone,185898.0,-507051.0,1,Texas Chainsaw Massacre: The Next Generation**,600000.0,Tyler Gone,-0.845085
Misha Gabriel,226700000.0,35350000.0,2,Step Up Revolution**Step Up: All In**,78000000.0,Misha Gabriel,0.453205128205
Karl Urban,4331409131.0,917704565.5,15,Ghost Ship**The Lord of the Rings: The Two Towers**The Lord of the Rings: The Return of the King**The Bourne Supremacy**The Chronicles of Riddick**Doom**Pathfinder**Star Trek**Red**Priest**Riddick**Star Trek Into Darkness**The Loft**Star Trek Beyond**Pete's Dragon**,1248000000.0,Karl Urban,0.735340196715
Josh Close,5300000.0,650000.0,1,Diary of the Dead**,2000000.0,Josh Close,0.325
Jane Fonda,397641085.0,85020542.5,4,Monster-in-Law**Georgia Rule**The Butler**This Is Where I Leave You**,113800000.0,Jane Fonda,0.747104942882
Charles Aznavour,7100000.0,-56450000.0,1,The Truth About Charlie**,60000000.0,Charles Aznavour,-0.940833333333
Chiaki Kuriyama,333100000.0,106550000.0,1,Kill Bill**,60000000.0,Chiaki Kuriyama,1.77583333333
Ursula Parker,5234456.0,617228.0,1,Straight A's**,2000000.0,Ursula Parker,0.308614
Rubn Blades,160200000.0,-3900000.0,3,Once Upon a Time in Mexico**Predator 2**Hands of Stone**,84000000.0,Rubn Blades,-0.0464285714286
Michael StahlDavid,170800000.0,60400000.0,1,Cloverfield**,25000000.0,Michael StahlDavid,2.416
Gary Beach,38100000.0,-25950000.0,1,The Producers**,45000000.0,Gary Beach,-0.576666666667
Tom Welling,419834491.0,46917245.5,6,Cheaper by the Dozen**Cheaper by the Dozen 2**The Fog**Parkland**Draft Day**The Choice**,163000000.0,Tom Welling,0.287835861963
Tammy Townsend,515065.0,-2742467.5,1,Preacher's Kid**,3000000.0,Tammy Townsend,-0.914155833333
Jeff Bennett,109900000.0,34950000.0,1,Return to Never Land**,20000000.0,Jeff Bennett,1.7475
Benno Frmann,105460806.0,-102269597.0,2,The Order**Speed Racer**,155000000.0,Benno Frmann,-0.659803851613
Abbey Lee,382300000.0,34150000.0,2,Mad Max: Fury Road**The Neon Demon**,157000000.0,Abbey Lee,0.217515923567
Ben Falcone,109700000.0,6850000.0,2,What to Expect When You're Expecting**Enough Said**,48000000.0,Ben Falcone,0.142708333333
Greg Serano,7587334.0,-20206333.0,1,Beer for My Horses**,24000000.0,Greg Serano,-0.841930541667
Tracy Morgan,1916091834.0,249045917.0,13,Are We There Yet?**The Longest Yard**Little Man**Beer for My Horses**G-Force**Cop Out**Death at a Funeral**Rio**The Son of No One**Rio 2**The Boxtrolls**Top Five**Accidental Love**,709000000.0,Tracy Morgan,0.351263634697
Gabrielle Walsh,90900000.0,40450000.0,1,Paranormal Activity: The Marked Ones**,5000000.0,Gabrielle Walsh,8.09
Melissa Leo,1317125052.0,176562526.0,13,Frozen River**Conviction**The Fighter**Welcome to the Rileys**Red State**Seven Days in Utopia**Flight**Oblivion**Olympus Has Fallen**Prisoners**The Equalizer**Snowden**London Has Fallen**,482000000.0,Melissa Leo,0.366312294606
Nicholas Braun,11974460.0,-6012770.0,2,Prom**Red State**,12000000.0,Nicholas Braun,-0.501064166667
Mark Daugherty,2100000.0,-450000.0,1,I'm Not Ashamed**,1500000.0,Mark Daugherty,-0.3
Matt Czuchry,1430000.0,-6285000.0,1,I Hope They Serve Beer In Hell**,7000000.0,Matt Czuchry,-0.897857142857
Chris Pontius,335700000.0,131350000.0,3,Jackass: The Movie**Jackass Number Two**Jackass 3D**,36500000.0,Chris Pontius,3.59863013699
Aidan Quinn,142260784.0,4830392.0,5,Stolen Summer**Bobby Jones: Stroke of Genius**Nine Lives**Flipped**Unknown**,66300000.0,Aidan Quinn,0.0728565912519
AAP Rocky,18000000.0,2000000.0,1,Dope**,7000000.0,AAP Rocky,0.285714285714
Yul Brynner,2250000.0,-875000.0,1,The Magnificent Seven**,2000000.0,Yul Brynner,-0.4375
Marc Donato,55700000.0,-12150000.0,1,Pay It Forward**,40000000.0,Marc Donato,-0.30375
Kathryn Morris,52704238.0,-45147881.0,4,The Contender**Mind Hunters**Resurrecting the Champ**Assassination of a High School President**,71500000.0,Kathryn Morris,-0.631438895105
